150	0.004229131
151	0.010233754
152	0.015621783
153	0.018930799
154	0.020720088
155	0.020456895
156	0.01923432
157	0.01816669
158	0.016363605
159	0.015398918
160	0.013414357
161	0.011840505
162	0.010647646
163	0.010024685
164	0.009862312
165	0.009344416
166	0.009249963
167	0.009006934
168	0.008292705
169	0.00833091
170	0.007064824
171	0.006646687
172	0.006225365
173	0.005767961
174	0.005983398
175	0.005759471
176	0.006003562
177	0.006082095
178	0.006084218
179	0.006341043
180	0.005862414
181	0.005782819
182	0.005343456
183	0.004914706
184	0.005339211
185	0.005078141
186	0.005253249
187	0.00553979
188	0.005451705
189	0.005754165
190	0.005467624
191	0.00516198
192	0.005007036
193	0.004752333
194	0.004951851
195	0.00459845
196	0.00480009
197	0.004949728
198	0.005120591
199	0.005467624
200	0.005053732
201	0.004845724
202	0.004726863
203	0.004529468
204	0.00483405
205	0.004198354
206	0.004481711
207	0.004619675
208	0.004457302
209	0.004904094
210	0.004710944
211	0.004728985
212	0.004467915
213	0.004237621
214	0.004351176
215	0.004114514
216	0.004191987
217	0.004182435
218	0.004350115
219	0.004542203
220	0.004351176
221	0.00429599
222	0.004171823
223	0.004074186
224	0.004258846
225	0.003761114
226	0.00382479
227	0.003924548
228	0.003971244
229	0.004095412
230	0.003983979
231	0.003989285
232	0.003892711
233	0.003779156
234	0.003796136
235	0.003511717
236	0.003622089
237	0.003470328
238	0.003584945
239	0.003794013
240	0.0036656
241	0.003580699
242	0.003630579
243	0.003509595
244	0.003315384
245	0.003461838
246	0.003254892
247	0.003181665
248	0.003315384
249	0.003354651
250	0.00333767
251	0.003297342
252	0.003477757
253	0.003173175
254	0.00327824
255	0.003045823
256	0.003046884
257	0.00305962
258	0.002850551
259	0.003041578
260	0.003072355
261	0.002863286
262	0.003129663
263	0.002966229
264	0.003107376
265	0.002881328
266	0.002654217
267	0.00268181
268	0.002627686
269	0.002879205
270	0.002640421
271	0.002758221
272	0.002635115
273	0.002694545
274	0.00274867
275	0.00248017
276	0.002518376
277	0.002427107
278	0.00252156
279	0.002637237
280	0.002392086
281	0.002352819
282	0.002516253
283	0.002528988
284	0.002614951
285	0.002306123
286	0.002374044
287	0.002257305
288	0.002323103
289	0.002237141
290	0.002275347
291	0.002292327
292	0.002196813
293	0.002305062
294	0.002222284
295	0.002111912
296	0.002218038
297	0.002021705
298	0.002024889
299	0.002060972
300	0.002005786
301	0.001928314
302	0.002122525
303	0.002064155
304	0.00205991
305	0.001936804
306	0.001850842
307	0.001935743
308	0.001945294
309	0.001852964
310	0.001823249
311	0.001850842
312	0.00188268
313	0.001764879
314	0.001867822
315	0.001707571
316	0.001743654
317	0.001772308
318	0.001763818
319	0.001791411
320	0.001626915
321	0.001684223
322	0.001537769
323	0.001724551
324	0.001575975
325	0.001561117
326	0.001621609
327	0.001637528
328	0.001493196
329	0.001609935
330	0.001481522
331	0.001520789
332	0.001465603
333	0.0014794
334	0.001438011
335	0.001393438
336	0.001406173
337	0.001463481
338	0.001354171
339	0.001360538
340	0.00137858
341	0.001371151
